# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
5.533330000000000126e+01, 5.592510000000000048e+01, 9.637990000000002055e+00, 9.938384290778303765e-01, -1.544000000000522732e-02, -1.592122978439165478e-03, 1.326769148699002976e-04
5.566669999999999874e+01, 5.624757777777777790e+01, 9.636696666666665578e+00, 9.937050647178053975e-01, -1.582666666666909805e-02, -1.631994797415319432e-03, 1.359995664512725355e-04
5.600000000000000000e+01, 5.657388888888888800e+01, 9.635352222222223872e+00, 9.935664299449278314e-01, -1.614666666666053629e-02, -1.664992164843216455e-03, 1.387493470703105025e-04
5.633330000000000126e+01, 5.689990000000000236e+01, 9.634005555555555489e+00, 9.934275660236647765e-01, -1.621333333333296878e-02, -1.671866616391473387e-03, 1.393222180326447734e-04
5.666669999999999874e+01, 5.722672222222221450e+01, 9.632650000000001711e+00, 9.932877855088625418e-01, -1.638000000000872092e-02, -1.689052745261566350e-03, 1.407543954384249396e-04
5.700000000000000000e+01, 5.755174444444443793e+01, 9.631275555555554035e+00, 9.931460572327879266e-01, -1.675333333333384189e-02, -1.727549673927629295e-03, 1.439624728272748122e-04
5.733329999999999416e+01, 5.787641111111111059e+01, 9.629857777777779404e+00, 9.929998605632079922e-01, -1.698666666666071023e-02, -1.751610254343781295e-03, 1.459675211953337381e-04
5.766670000000000584e+01, 5.820366666666666333e+01, 9.628444444444443917e+00, 9.928541221903972591e-01, -1.698000000001798071e-02, -1.750922809191483376e-03, 1.459102340993223557e-04
5.800000000000000000e+01, 5.852858888888889055e+01, 9.627027777777776407e+00, 9.927080400950093475e-01, -1.703999999999439297e-02, -1.757109815581947435e-03, 1.464258179651456437e-04
5.833329999999999416e+01, 5.885286666666666378e+01, 9.625604444444444852e+00, 9.925612705544669678e-01, -1.723999999999037414e-02, -1.777733170224520334e-03, 1.481444308520374342e-04
5.866670000000000584e+01, 5.917660000000000764e+01, 9.624154444444444678e+00, 9.924117512333052726e-01, -1.742666666666892183e-02, -1.796981634559200337e-03, 1.497484695466289040e-04
5.900000000000000000e+01, 5.950123333333333875e+01, 9.622700000000000031e+00, 9.922617736153737100e-01, -1.750000000000540012e-02, -1.804543531261953299e-03, 1.503786276051410908e-04
5.933329999999999416e+01, 5.982762222222223158e+01, 9.621237777777777112e+00, 9.921109939780949905e-01, -1.762666666666490300e-02, -1.817604989201773453e-03, 1.514670824334651833e-04
5.966670000000000584e+01, 6.014928888888888991e+01, 9.619762222222222547e+00, 9.919588394505067797e-01, -1.784666666666367973e-02, -1.840290679308933391e-03, 1.533575566091127662e-04
6.000000000000000000e+01, 6.047888888888889625e+01, 9.618263333333333165e+00, 9.918042788648767649e-01, -1.799333333333663631e-02, -1.855414472714439315e-03, 1.546178727261926511e-04
6.033329999999999416e+01, 6.080389999999999873e+01, 9.616763333333333108e+00, 9.916496037050543944e-01, -1.804000000000627324e-02, -1.860226588798109424e-03, 1.550188823998266408e-04
6.066670000000000584e+01, 6.112921111111111827e+01, 9.615256666666665453e+00, 9.914942411000771116e-01, -1.814666666666298056e-02, -1.871225711273342323e-03, 1.559354759394504519e-04
6.100000000000000000e+01, 6.145212222222221499e+01, 9.613738888888889278e+00, 9.913377327531754934e-01, -1.842666666665948583e-02, -1.900098407773164215e-03, 1.583415339810878564e-04
