# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.725000000000000000e+01, 3.846697500000000502e+01, 2.736612499999999670e+00, 9.981016241963587277e-01, -4.349999999995191047e-04, -1.586538856067258932e-04, 1.322115713392468805e-05
3.733330000000000126e+01, 3.855460000000000065e+01, 2.736590000000000078e+00, 9.980934179608964563e-01, -3.899999999985581667e-04, -1.422414146815235579e-04, 1.185345122345360380e-05
3.741669999999999874e+01, 3.863967499999999688e+01, 2.736547499999999911e+00, 9.980779172939118205e-01, -5.699999999970728481e-04, -2.078912983803892498e-04, 1.732427486500487390e-05
3.750000000000000000e+01, 3.872947500000000076e+01, 2.736495000000000566e+00, 9.980587694111664465e-01, -5.999999999986016519e-04, -2.188329456641813968e-04, 1.823607880535593750e-05
3.758330000000000126e+01, 3.880644999999999811e+01, 2.736447500000000144e+00, 9.980414451363011086e-01, -6.150000000033628567e-04, -2.243037693075352072e-04, 1.869198077564249161e-05
3.766669999999999874e+01, 3.889042500000000047e+01, 2.736392500000000005e+00, 9.980213854496151615e-01, -5.700000000024019187e-04, -2.078912983823328719e-04, 1.732427486517140736e-05
3.775000000000000000e+01, 3.897362499999999841e+01, 2.736352499999999743e+00, 9.980067965865707658e-01, -5.099999999993443112e-04, -1.860080038147485508e-04, 1.550066698458030245e-05
3.783330000000000126e+01, 3.905332500000000095e+01, 2.736307500000000115e+00, 9.979903841156460009e-01, -5.699999999997373834e-04, -2.078912983813610473e-04, 1.732427486511589620e-05
3.791669999999999874e+01, 3.914150000000000063e+01, 2.736257499999999787e+00, 9.979721480368405340e-01, -7.049999999999556621e-04, -2.571287111559962557e-04, 2.142739259630710436e-05
3.800000000000000000e+01, 3.921914999999999907e+01, 2.736190000000000122e+00, 9.979475293304533867e-01, -7.500000000009166001e-04, -2.735411820811985638e-04, 2.279509850677818861e-05
3.808330000000000126e+01, 3.930712499999999920e+01, 2.736132499999999634e+00, 9.979265578398269776e-01, -6.600000000043237947e-04, -2.407162402327375425e-04, 2.005968668605806471e-05
3.816669999999999874e+01, 3.939020000000000010e+01, 2.736079999999999401e+00, 9.979074099570812706e-01, -6.449999999968980546e-04, -2.352454165884119346e-04, 1.960378471571599945e-05
3.825000000000000000e+01, 3.947777499999999407e+01, 2.736025000000000151e+00, 9.978873502703955456e-01, -5.849999999965049824e-04, -2.133621220217994110e-04, 1.778017683518040570e-05
3.833330000000000126e+01, 3.956257500000000249e+01, 2.735982499999999984e+00, 9.978718496034109098e-01, -6.000000000012661872e-04, -2.188329456651532214e-04, 1.823607880541144866e-05
3.841669999999999874e+01, 3.964110000000000156e+01, 2.735924999999999940e+00, 9.978508781127847227e-01, -8.249999999980772714e-04, -3.008953002882494240e-04, 2.507460835732278071e-05
3.850000000000000000e+01, 3.972572499999999707e+01, 2.735845000000000304e+00, 9.978217003866962642e-01, -8.549999999996060751e-04, -3.118369475720415710e-04, 2.598641229767384431e-05
3.858330000000000126e+01, 3.980764999999999532e+01, 2.735782500000000006e+00, 9.977989052881893750e-01, -7.050000000026201974e-04, -2.571287111569680261e-04, 2.142739259641812666e-05
3.866669999999999874e+01, 3.988962500000000233e+01, 2.735727499999999868e+00, 9.977788456015034280e-01, -5.849999999991695177e-04, -2.133621220227712356e-04, 1.778017683523591685e-05
3.875000000000000000e+01, 3.997752499999999998e+01, 2.735685000000000144e+00, 9.977633449345189032e-01, -4.949999999999121769e-04, -1.805371801733383897e-04, 1.504476501446028180e-05
3.883330000000000126e+01, 4.005437500000000028e+01, 2.735644999999999882e+00, 9.977487560714745074e-01, -5.249999999987764454e-04, -1.914788274561587391e-04, 1.595656895464481195e-05
3.891669999999999874e+01, 4.013575000000000159e+01, 2.735597500000000348e+00, 9.977314317966096135e-01, -5.550000000003052492e-04, -2.024204747399508861e-04, 1.686837289499587555e-05
3.900000000000000000e+01, 4.022632500000000277e+01, 2.735552499999999831e+00, 9.977150193256845156e-01, -5.550000000003052492e-04, -2.024204747399508861e-04, 1.686837289499587555e-05
3.908330000000000126e+01, 4.030935000000000201e+01, 2.735505000000000297e+00, 9.976976950508196218e-01, -5.699999999970728481e-04, -2.078912983803892498e-04, 1.732427486500487390e-05
3.916669999999999874e+01, 4.039110000000000156e+01, 2.735457500000000319e+00, 9.976803707759545059e-01, -4.950000000052412474e-04, -1.805371801752820118e-04, 1.504476501462681526e-05
