# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
3.733330000000000126e+01, 3.892306000000000665e+01, 1.983656000000000308e+00, 9.983090221719403967e-01, -4.080000000010741701e-04, -2.053330219792262265e-04, 1.711108516488923925e-05
3.741669999999999874e+01, 3.900800000000000267e+01, 1.983616000000000046e+00, 9.982888914835110761e-01, -4.560000000024544420e-04, -2.294898480950603639e-04, 1.912415400789901909e-05
3.750000000000000000e+01, 3.909202000000000510e+01, 1.983579999999999899e+00, 9.982707738639245987e-01, -3.959999999980645669e-04, -1.992938154489267170e-04, 1.660781795409516093e-05
3.758330000000000126e+01, 3.917512000000000683e+01, 1.983550000000000368e+00, 9.982556758476028858e-01, -3.239999999986586943e-04, -1.630585762765164929e-04, 1.358821468971926905e-05
3.766669999999999874e+01, 3.925177999999999656e+01, 1.983526000000000122e+00, 9.982435974345451601e-01, -3.720000000013712338e-04, -1.872154023930211280e-04, 1.560128353278456004e-05
3.775000000000000000e+01, 3.933315999999999946e+01, 1.983488000000000140e+00, 9.982244732805373166e-01, -4.800000000004800427e-04, -2.415682611516364506e-04, 2.013068842926513113e-05
3.783330000000000126e+01, 3.941603999999999530e+01, 1.983446000000000042e+00, 9.982033360576866299e-01, -4.920000000008251106e-04, -2.476074676805949917e-04, 2.063395564000369831e-05
3.791669999999999874e+01, 3.949219999999999686e+01, 1.983406000000000002e+00, 9.981832053692573092e-01, -4.919999999981605754e-04, -2.476074676792539963e-04, 2.063395563994818716e-05
3.800000000000000000e+01, 3.957175999999999760e+01, 1.983364000000000349e+00, 9.981620681464067335e-01, -5.280000000005280469e-04, -2.657250872668000903e-04, 2.214375727227491097e-05
3.808330000000000126e+01, 3.965413999999999817e+01, 1.983317999999999914e+00, 9.981389178547127594e-01, -5.520000000012181829e-04, -2.778035003247171725e-04, 2.315029169375204532e-05
3.816669999999999874e+01, 3.974069999999999681e+01, 1.983272000000000146e+00, 9.981157675630192294e-01, -5.520000000012181829e-04, -2.778035003247171725e-04, 2.315029169369653417e-05
3.825000000000000000e+01, 3.981584000000000145e+01, 1.983225999999999711e+00, 9.980926172713253663e-01, -5.040000000025024463e-04, -2.536466742102240035e-04, 2.113722285085328778e-05
3.833330000000000126e+01, 3.989834000000000458e+01, 1.983187999999999729e+00, 9.980734931173175228e-01, -3.239999999973264266e-04, -1.630585762758460222e-04, 1.358821468966375789e-05
3.841669999999999874e+01, 3.998175999999999419e+01, 1.983172000000000157e+00, 9.980654408419460388e-01, -2.519999999979205541e-04, -1.268233371034357981e-04, 1.056861142528786601e-05
3.850000000000000000e+01, 4.005248000000000275e+01, 1.983146000000000075e+00, 9.980523558944669471e-01, -3.600000000023584334e-04, -1.811761958647330846e-04, 1.509801632204599287e-05
3.858330000000000126e+01, 4.013246000000000180e+01, 1.983111999999999764e+00, 9.980352448093019468e-01, -3.839999999990517665e-04, -1.932546089206386736e-04, 1.610455074335659376e-05
3.866669999999999874e+01, 4.021824000000000154e+01, 1.983082000000000233e+00, 9.980201467929802339e-01, -3.239999999973264266e-04, -1.630585762758460222e-04, 1.358821468966375789e-05
3.875000000000000000e+01, 4.029289999999999594e+01, 1.983058000000000209e+00, 9.980080683799226193e-01, -3.239999999999909619e-04, -1.630585762771869906e-04, 1.358821468977478020e-05
3.883330000000000126e+01, 4.037993999999999772e+01, 1.983028000000000235e+00, 9.979929703636006844e-01, -3.360000000003360299e-04, -1.690977828061455317e-04, 1.409148190051334737e-05
3.891669999999999874e+01, 4.045785999999999660e+01, 1.983002000000000153e+00, 9.979798854161215926e-01, -3.360000000003360299e-04, -1.690977828061455317e-04, 1.409148190051334737e-05
3.900000000000000000e+01, 4.053859999999999530e+01, 1.982972000000000179e+00, 9.979647873997996577e-01, -4.079999999997419025e-04, -2.053330219785557559e-04, 1.711108516488923925e-05
3.908330000000000126e+01, 4.062236000000000047e+01, 1.982934000000000196e+00, 9.979456632457918142e-01, -3.720000000013712338e-04, -1.872154023930211280e-04, 1.560128353278456004e-05
3.916669999999999874e+01, 4.069968000000000075e+01, 1.982909999999999950e+00, 9.979335848327340885e-01, -3.239999999999909619e-04, -1.630585762771869906e-04, 1.358821468977478020e-05
3.925000000000000000e+01, 4.077990000000000492e+01, 1.982880000000000198e+00, 9.979184868164122646e-01, -3.600000000010261658e-04, -1.811761958640625868e-04, 1.509801632199048171e-05
3.933330000000000126e+01, 4.086231999999999687e+01, 1.982849999999999779e+00, 9.979033888000901076e-01, -3.360000000003360299e-04, -1.690977828061455317e-04, 1.409148190051334737e-05
3.941669999999999874e+01, 4.094242000000000559e+01, 1.982824000000000142e+00, 9.978903038526112379e-01, -2.639999999982656220e-04, -1.328625436323943121e-04, 1.107187863602643318e-05
3.950000000000000000e+01, 4.102293999999999130e+01, 1.982806000000000068e+00, 9.978812450428180547e-01, -2.279999999998949534e-04, -1.147449240468596977e-04, 9.562077003866242819e-06
3.958330000000000126e+01, 4.110302000000000078e+01, 1.982786000000000159e+00, 9.978711796986035054e-01, -2.640000000009301573e-04, -1.328625436337353076e-04, 1.107187863613745549e-05
3.966669999999999874e+01, 4.118909999999999627e+01, 1.982761999999999913e+00, 9.978591012855457798e-01, -1.560000000004890808e-04, -7.850968487444947360e-05, 6.542473739545862088e-06
3.975000000000000000e+01, 4.126738000000000284e+01, 1.982760000000000078e+00, 9.978580947511244137e-01, -9.599999999876374090e-05, -4.831365222965680188e-05, 4.026137685797515076e-06
