# Temp_mean_R,Temp_mean_S, mass_mean, normalized_mass_mean, masslossrate_mean, normlized_masslossrate_mean, reacr_mean
1.210000000000000000e+02, 1.229353333333333467e+02, 8.523466666666665859e+00, 9.983141755272006979e-01, -6.500000000109196208e-05, -7.613148962514255251e-06, 5.075432641665766909e-06
1.216669999999999874e+02, 1.235996666666666783e+02, 8.523426666666665596e+00, 9.983094905124545448e-01, -5.249999999801246986e-05, -6.149081854002346021e-06, 4.099387902689599628e-06
1.223330000000000126e+02, 1.242586666666666559e+02, 8.523396666666668509e+00, 9.983059767513953187e-01, -2.499999999949764629e-05, -2.928134216243607519e-06, 1.952089477508245352e-06
1.230000000000000000e+02, 1.249230000000000018e+02, 8.523393333333332933e+00, 9.983055863334995284e-01, -1.000000000139777967e-05, -1.171253686684693828e-06, 7.808357910810137525e-07
1.236669999999999874e+02, 1.255966666666666782e+02, 8.523383333333333312e+00, 9.983044150798131566e-01, -2.749999999984709120e-05, -3.220947637914780605e-06, 2.147298425236865427e-06
1.243330000000000126e+02, 1.262616666666666703e+02, 8.523356666666666470e+00, 9.983012917366490546e-01, -5.250000000067700512e-05, -6.149081854314430228e-06, 4.099387902911644233e-06
1.250000000000000000e+02, 1.269293333333333322e+02, 8.523313333333332409e+00, 9.982962163040073333e-01, -7.499999999982520649e-05, -8.784402648886864237e-06, 5.856268432580247207e-06
1.256669999999999874e+02, 1.275919999999999987e+02, 8.523256666666666703e+00, 9.982895791997838941e-01, -1.199999999994538769e-04, -1.405504423818777436e-05, 9.370029492139497762e-06
1.263330000000000126e+02, 1.282593333333333305e+02, 8.523153333333333137e+00, 9.982774762450230543e-01, -1.574999999993664801e-04, -1.844724556263120817e-05, 1.229816370845737694e-05
1.270000000000000000e+02, 1.289240000000000066e+02, 8.523046666666667548e+00, 9.982649828723669794e-01, -1.674999999994319921e-04, -1.961849924915985672e-05, 1.307899949942736839e-05
1.276669999999999874e+02, 1.295946666666666545e+02, 8.522930000000000561e+00, 9.982513182460241996e-01, -2.225000000004584422e-04, -2.606039452514546088e-05, 1.737359635006763270e-05
1.283329999999999984e+02, 1.302616666666666561e+02, 8.522750000000000270e+00, 9.982302356796668441e-01, -2.575000000000216005e-04, -3.015978242791772076e-05, 2.010652161860138065e-05
